operation1,operation2,sensor1,sensor2,sensor3,sensor4,sensor5,sensor6,sensor7,sensor8,sensor9,Output
42.0054,0.8407,445,549.73,1352.87,1128.31,3.91,5.71,139.14,2211.71,8311.49,559637.095
0.0016,0,518.67,642.82,1586.97,1407.29,14.62,21.61,552.99,2388.11,9046.16,631210.7032
0.0009,0.0016,518.67,642.67,1581.26,1406.92,14.62,21.61,553.47,2388.12,9044.12,631828.4714
20.0045,0.7,491.19,607.01,1487.83,1248.98,9.35,13.66,335.25,2323.98,8717.37,598246.709
0.0004,0,518.67,642.54,1595,1407.65,14.62,21.61,552.99,2388.13,9042.19,631079.6808
42.0039,0.8413,445,549.35,1354.2,1121.84,3.91,5.71,138.58,2211.71,8309.47,559583.9756
10.0036,0.25,489.05,604.9,1494.25,1306.52,10.52,15.49,394.89,2318.91,8761.85,604348.9072
25.0011,0.6205,462.54,536.64,1261.17,1047.37,7.05,9.03,174.88,1915.14,7996.93,540967.2852
0.0019,0.0011,518.67,642.95,1590.4,1402.07,14.62,21.61,553.49,2388.15,9040.88,631300.7304
24.998,0.62,462.54,536.41,1258.23,1048.54,7.05,9.03,176.19,1915.16,8001.1,541610.546
41.9995,0.84,445,549.43,1345.87,1131.24,3.91,5.71,138.7,2211.69,8310.98,560343.219
20.0041,0.7,491.19,607.78,1489.28,1252.03,9.35,13.65,335.13,2323.92,8712.04,597225.3282
35.0058,0.84,449.44,555.82,1364,1125.16,5.48,8,194.92,2222.69,8336.47,564323.7516
35.0048,0.84,449.44,555.73,1368.86,1133.89,5.48,8,194.59,2222.77,8335.54,564719.2196
10.0013,0.25,489.05,604.68,1499.54,1310.39,10.52,15.49,394.48,2318.93,8766.11,604610.5126
10.0004,0.25,489.05,604.49,1501.97,1308.07,10.52,15.49,395.3,2318.92,8766,604439.3508
25.0046,0.62,462.54,536.61,1258.72,1047.71,7.05,9.02,175.6,1915.2,8006.92,542284.2292
10.0014,0.2514,489.05,604.96,1505.15,1304.02,10.52,15.49,394.92,2318.96,8762.29,604463.6012
35.0009,0.8413,449.44,555.84,1365.31,1127.58,5.48,8,193.94,2222.8,8342.97,564747.8496
42.0049,0.8401,445,549.37,1354.55,1125.9,3.91,5.71,138.65,2211.72,8311.83,559566.5804
25.0034,0.62,462.54,536.56,1259.55,1048.65,7.05,9.03,175.73,1915.19,8007.18,542426.5368
0.0014,0,518.67,642.65,1587.42,1403.96,14.62,21.61,553.67,2388.18,9047.94,631961.5828
0.0016,0,518.67,642.18,1588.01,1401.57,14.62,21.61,553.58,2388.11,9039.55,631560.8932
0.0022,0.0018,518.67,642.81,1586,1409.05,14.62,21.61,553.44,2388.13,9043.5,631404.9052
42.0027,0.84,445,549.38,1352.87,1124.62,3.91,5.71,138.78,2211.73,8313.88,560174.0254
42.0038,0.8403,445,549.7,1350.86,1132.9,3.91,5.71,139.02,2211.66,8318.53,560405.1294
20.0011,0.7013,491.19,607.49,1480.92,1248.06,9.35,13.65,334.75,2323.91,8708.72,597295.31
35.0002,0.84,449.44,555.55,1359.22,1134.04,5.48,8,194.77,2222.78,8340.24,565038.3104
42.0011,0.84,445,549.43,1351.56,1122.05,3.91,5.71,138.31,2211.71,8316.89,560585.8322
10.0018,0.2512,489.05,604.38,1501.24,1312.6,10.52,15.5,394.24,2318.94,8769.84,604832.5008
10.0069,0.25,489.05,604.79,1503.83,1308.73,10.52,15.49,394.21,2318.93,8767.19,603971.9538
42.0036,0.841,445,549.39,1350.72,1136.07,3.91,5.71,138.49,2211.69,8305.14,559654.2432
0.0016,0,518.67,642.23,1586.3,1405.69,14.62,21.61,552.82,2388.11,9040.75,631132.2932
0.0029,0,518.67,642.44,1588.87,1405.27,14.62,21.61,553.75,2388.08,9048.6,632288.5458
25.0072,0.62,462.54,536.44,1258.28,1047.5,7.05,9.02,175.06,1915.17,8004.37,542166.2344
25.001,0.62,462.54,537.22,1261.13,1051.09,7.05,9.03,176.4,1915.14,8002.83,541786.282
0.0024,0,518.67,642.74,1590.85,1408.99,14.62,21.61,553.05,2388.09,9040.14,631458.6848
42.0017,0.8417,445,549.33,1346.92,1124.35,3.91,5.71,138.21,2211.73,8310.17,559932.8236
20.0061,0.7016,491.19,607.89,1485.95,1249.54,9.35,13.66,333.86,2323.94,8712.23,597827.0318
0.003,0,518.67,642.2,1587.21,1406.05,14.62,21.61,553.82,2388.13,9043.69,631914.336
0.0021,0,518.67,642.63,1588.64,1409.25,14.62,21.61,553.58,2388.13,9034.32,630966.7142
42.0049,0.84,445,549.01,1351.75,1121.48,3.91,5.72,138.52,2211.66,8309.41,559499.7098
0.0016,0,518.67,642.51,1595.45,1414.42,14.62,21.61,553.31,2388.13,9042.51,631630.4032
25.0055,0.6209,462.54,536.91,1266.54,1049.8,7.05,9.02,176.33,1915.11,8004.46,541817.0264
20.0012,0.7006,491.19,607.77,1480.95,1256.84,9.35,13.66,334.75,2323.94,8716.54,597582.426
19.9986,0.7,491.19,607.5,1487.88,1251.51,9.35,13.65,334.44,2323.92,8713.19,597742.2672
42.0025,0.8419,445,549.95,1349.81,1124.13,3.91,5.71,138.73,2211.59,8308.55,559890.5064
34.9982,0.84,449.44,555.24,1367.87,1133.66,5.48,8,194.27,2222.76,8340.06,565306.9264
0.0029,0.001,518.67,642.51,1593.98,1402.49,14.62,21.61,553.33,2388.08,9040.08,631154.1318
25.0004,0.62,462.54,537.31,1262.9,1041.57,7.05,9.03,175.43,1915.18,8009.48,542503.8308
42.0033,0.84,445,549.7,1354.26,1130.47,3.91,5.71,138.63,2211.66,8306.99,559802.0366
42.0013,0.84,445,549.61,1357,1116.01,3.91,5.72,138.33,2211.66,8299.81,559187.6526
41.9998,0.8418,445,549.64,1353.44,1126.65,3.91,5.71,138.32,2211.63,8305.58,559591.9304
20.0041,0.7,491.19,607.76,1481.82,1251.19,9.35,13.66,334.27,2323.95,8709.18,596806.2682
25.0055,0.62,462.54,536.98,1270.24,1051.1,7.05,9.03,176.29,1915.19,8003.35,541941.561
41.998,0.84,445,549.46,1355.93,1120.42,3.91,5.71,138.11,2211.67,8316.55,560234.386
0.0004,0,518.67,642.99,1592.08,1412.5,14.62,21.61,553.05,2388.09,9036.98,630809.1208
20.0067,0.7014,491.19,607.62,1482.99,1251.2,9.35,13.66,334.55,2323.89,8711.36,597048.5618
42.0025,0.8403,445,548.86,1352.29,1126.94,3.91,5.71,138.92,2211.68,8310.63,559847.2268
20.0022,0.7006,491.19,607.94,1480.7,1253.87,9.35,13.66,334.57,2323.9,8717.71,597941.748
0.002,0.0005,518.67,642.76,1590.55,1407.96,14.62,21.61,553.44,2388.18,9046.91,631862.957
42.0037,0.8411,445,549.42,1354.28,1136.72,3.91,5.71,138.24,2211.71,8311.07,559445.874
25.0066,0.6201,462.54,536.66,1266.54,1051.36,7.05,9.03,175.14,1915.15,8004.19,541684.7538
35.004,0.8411,449.44,555.79,1357.35,1130.24,5.48,8,195.01,2222.78,8339.26,565051.8446
0.002,0,518.67,642.6,1590.87,1404.44,14.62,21.61,553.33,2388.16,9040.64,630901.084
42.0074,0.84,445,549.88,1353.69,1130.26,3.91,5.71,138.85,2211.62,8318.25,560110.3048
35.0076,0.84,449.44,555.95,1362.45,1132.76,5.48,8,194.48,2222.77,8344.82,564966.6552
42.001,0.8406,445,549.45,1349.69,1130.83,3.91,5.71,138.82,2211.69,8306.71,559851.0056
0.0015,0.0016,518.67,642.06,1587.17,1402.55,14.62,21.61,552.83,2388.17,9042.92,631513.0726
42.0046,0.8417,445,550.03,1358.56,1135.89,3.91,5.71,138.51,2211.66,8312.73,560107.2894
42.0037,0.84,445,549.59,1359.15,1128.44,3.91,5.71,139.28,2211.62,8321.17,560665.6674
35.0057,0.84,449.44,555.92,1363.82,1131.07,5.48,8,193.94,2222.69,8332.7,564709.0314
25.0052,0.6216,462.54,536.48,1257.31,1048.31,7.05,9.03,175.73,1915.15,8000,541255.67
0.0001,0,518.67,642.52,1583.22,1410.67,14.62,21.61,553.43,2388.13,9047.82,632181.4602
0.0014,0.0002,518.67,643.25,1587.59,1406.39,14.62,21.61,552.87,2388.12,9035.13,630884.124
25.0073,0.6201,462.54,537.37,1261.29,1044.56,7.05,9.03,175.86,1915.18,8005.75,541953.3152
25.0004,0.6218,462.54,536.87,1259.22,1050.51,7.05,9.02,175.06,1915.19,8003.65,541693.7116
42.0035,0.8407,445,550.49,1356.51,1124.24,3.91,5.71,138.41,2211.68,8316.97,560254.6212
0.0015,0.0003,518.67,642.78,1591.59,1414.81,14.62,21.61,553.39,2388.1,9044.83,631462.9248
41.9981,0.842,445,549.77,1348.04,1131.7,3.91,5.71,138.52,2211.6,8316.49,559990.9882
25.0059,0.6208,462.54,536.67,1265.82,1047.54,7.05,9.02,174.73,1915.12,8008.17,541976.8866
10.0045,0.2505,489.05,604.93,1502.01,1307.43,10.52,15.49,394.64,2318.99,8773.2,604674.262
25.0029,0.6206,462.54,537.29,1267.77,1059.7,7.05,9.02,176.21,1915.12,8000.57,541820.6794
25.0041,0.6216,462.54,537.19,1259.63,1053.31,7.05,9.02,174.66,1915.1,8004.78,542196.2978
42.0047,0.8404,445,550.09,1356.46,1129.3,3.91,5.72,138.48,2211.66,8308.13,560139.0318
42.0051,0.84,445,550.08,1351.33,1131.27,3.91,5.71,138.01,2211.57,8310.52,559890.9202
25.0049,0.62,462.54,536.84,1261.2,1046.77,7.05,9.03,175.44,1915.13,8005.21,541555.5698
42.0027,0.8406,445,550.03,1353.3,1123.2,3.91,5.71,138.09,2211.64,8303.69,559714.539
20.0071,0.7,491.19,607.9,1487.19,1259.32,9.35,13.66,334.18,2323.95,8713.11,597577.7042
24.9996,0.6207,462.54,536.71,1264.74,1053.29,7.05,9.03,175.48,1915.19,7992.71,540853.7634
35.006,0.84,449.44,555.9,1365.72,1131.89,5.48,8,195.06,2222.71,8339.06,565167.392
10.0047,0.25,489.05,604.91,1506.63,1318.32,10.52,15.49,394.44,2318.99,8766.67,604705.2794
42.0048,0.84,445,549.85,1349.8,1127.39,3.91,5.71,138.24,2211.67,8305.87,559095.6696
20.0053,0.7009,491.19,607.17,1485.8,1253.46,9.35,13.66,333.85,2324.01,8707.13,597067.876
0.0024,0.0002,518.67,642.67,1592.54,1421.57,14.62,21.61,552.83,2388.08,9048.17,631553.566
25.0027,0.62,462.54,537.21,1271.58,1054.75,7.05,9.02,175.73,1915.11,8002.62,542072.5754
35.0018,0.84,449.44,555.94,1365.27,1141.49,5.48,8,194.44,2222.71,8336.82,564655.4436
